,loss,conv,fa,cl,asp,ad,dataset,acc lp,best_values
91,GraphFactorization,GCN,0.5,0.01,4,5,0.50.50.0145,0.6107075730284283,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.5, 'size of network, number of convs': 3, 'lr': 0.008012395193266233, 'lmbda': 0.28359071617212583}"
92,GraphFactorization,GAT,0.5,0.01,4,5,0.50.50.0145,0.6830409585715403,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.5, 'size of network, number of convs': 3, 'lr': 0.006714150314492675, 'lmbda': 0.7232295714661776}"
93,GraphFactorization,SAGE,0.5,0.01,7,2,0.50.50.0172,0.6091083892261805,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.1, 'size of network, number of convs': 3, 'lr': 0.0072224535473474375, 'lmbda': 0.03253394188083605}"
94,GraphFactorization,GCN,0.5,0.01,7,2,0.50.50.0172,0.6363457433117836,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.5, 'size of network, number of convs': 3, 'lr': 0.0071653253596895275, 'lmbda': 0.07680518702307619}"
95,GraphFactorization,GAT,0.5,0.01,7,2,0.50.50.0172,0.6798134718163789,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.5, 'size of network, number of convs': 3, 'lr': 0.006097299469637342, 'lmbda': 0.11018273070178555}"
96,GraphFactorization,SAGE,0.5,0.2,2,5,0.50.50.225,0.5392173788223245,"{'hidden_layer': 256, 'out_layer': 32, 'dropout': 0.0, 'size of network, number of convs': 3, 'lr': 0.009408459913843422, 'lmbda': 0.46456156260520187}"
97,GraphFactorization,GCN,0.5,0.2,2,5,0.50.50.225,0.7862184883729952,"{'hidden_layer': 256, 'out_layer': 128, 'dropout': 0.5, 'size of network, number of convs': 3, 'lr': 0.005191245566207253, 'lmbda': 0.40715062325868323}"
98,GraphFactorization,GAT,0.5,0.2,2,5,0.50.50.225,0.7332296847479458,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.5, 'size of network, number of convs': 3, 'lr': 0.007439915520772727, 'lmbda': 0.08953830186582612}"
99,GraphFactorization,SAGE,0.5,0.2,2,20,0.50.50.2220,0.6852013738250181,"{'hidden_layer': 256, 'out_layer': 32, 'dropout': 0.0, 'size of network, number of convs': 3, 'lr': 0.008978147462987179, 'lmbda': 0.0009247078808039093}"
100,GraphFactorization,GCN,0.5,0.2,2,20,0.50.50.2220,0.6925550433839479,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.5, 'size of network, number of convs': 3, 'lr': 0.006853218578839705, 'lmbda': 0.49109359094546606}"
101,GraphFactorization,GAT,0.5,0.2,2,20,0.50.50.2220,0.7047517172812726,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.5, 'size of network, number of convs': 3, 'lr': 0.008526137290270118, 'lmbda': 0.592314735334797}"
102,GraphFactorization,SAGE,0.5,0.2,2,40,0.50.50.2240,0.6297829110779931,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.1, 'size of network, number of convs': 3, 'lr': 0.006566203246277801, 'lmbda': 0.16900261390650148}"
103,GraphFactorization,GCN,0.5,0.2,2,40,0.50.50.2240,0.6583808991554894,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.5, 'size of network, number of convs': 3, 'lr': 0.008303881406954877, 'lmbda': 0.4122242462141655}"
104,GraphFactorization,GAT,0.5,0.2,2,40,0.50.50.2240,0.685886612021858,"{'hidden_layer': 256, 'out_layer': 64, 'dropout': 0.5, 'size of network, number of convs': 3, 'lr': 0.0052229108794157935, 'lmbda': 0.25299357569755776}"
105,GraphFactorization,SAGE,0.5,0.2,3,2,0.50.50.232,0.6150644392240271,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.0, 'size of network, number of convs': 3, 'lr': 0.007854040542527502, 'lmbda': 0.20790642218159766}"
